ID;SITC;Countries;Periods;ImportValue_1;ExportValue_2;BalanceOfTrade_3;ChangeInImportValue_4;ChangeInExportValue_5
6510201;A018689;L008592;2018JJ00;409;260;-149;     6.1;     0.5
6510342;A018689;L008612;2018JJ00;0;0;0;   -93.3;   -88.0
6510483;A018689;L008613;2018JJ00;;0;0;;   -28.4
6510624;A018689;L008615;2018JJ00;6;2;-3;   -11.6;     2.7
6510765;A018689;L008616;2018JJ00;;;;;  -100.0
6510906;A018689;L008614;2018JJ00;;;;;  -100.0
6511047;A018689;L008618;2018JJ00;;0;0;;   -36.8
6511188;A018689;L008619;2018JJ00;0;0;0;   -33.7;   -87.0
6511329;A018689;L008621;2018JJ00;;0;0;;   -68.4
6511470;A018689;L008622;2018JJ00;;0;0;;
6511611;A018689;L008623;2018JJ00;;0;0;;    40.2
6511752;A018689;L008624;2018JJ00;;0;0;;   -75.0
6511893;A018689;L008625;2018JJ00;;;;;
6512034;A018689;L008626;2018JJ00;0;;0;   203.6;
6512175;A018689;L008628;2018JJ00;4;1;-3;   -27.1;    15.5
6512316;A018689;L008627;2018JJ00;8;3;-4;    28.7;    -1.3
6512457;A018689;L008630;2018JJ00;0;8;8;   -23.3;    76.0
6512598;A018689;L008631;2018JJ00;9;1;-9;    14.0;   129.9
6512739;A018689;L008632;2018JJ00;77;0;-77;     6.5;    24.9
6512880;A018689;L008634;2018JJ00;0;0;0;   159.9;  -100.0
6513021;A018689;L008633;2018JJ00;;1;1;;  1140.5
6513162;A018689;L008629;2018JJ00;26;11;-15;    19.6;     0.8
6513303;A018689;L008635;2018JJ00;1;2;1;   124.9;     2.2
6513444;A018689;L008636;2018JJ00;35;13;-22;    13.9;    10.7
6513585;A018689;L008637;2018JJ00;0;0;0;   -99.4;   -46.3
6513726;A018689;L008638;2018JJ00;0;0;0;;    27.2
6513867;A018689;L008639;2018JJ00;1;2;1;   -17.0;    22.6
6514008;A018689;L008643;2018JJ00;0;0;0;   581.4;   -85.7
6514149;A018689;L008648;2018JJ00;0;0;0;   -98.4;   -68.9
6514290;A018689;L008649;2018JJ00;;0;;;   162.9
6514431;A018689;L008651;2018JJ00;;;;;
6514572;A018689;L008653;2018JJ00;0;0;0;    17.4;   360.4
6514713;A018689;L008652;2018JJ00;0;0;0;    23.6;   -63.6
6514854;A018689;L008650;2018JJ00;;0;0;;   412.6
6514995;A018689;L008655;2018JJ00;;;;  -100.0;
6515136;A018689;L008657;2018JJ00;41;1;-40;    -1.8;     9.4
6515277;A018689;L008658;2018JJ00;0;0;0;   -11.9;   -33.3
6515418;A018689;L008656;2018JJ00;;;;;
6515559;A018689;L008659;2018JJ00;;0;0;;   -42.2
6515700;A018689;L008660;2018JJ00;;0;0;;
6515841;A018689;L008661;2018JJ00;;0;0;;    22.5
6515982;A018689;L008662;2018JJ00;19;2;-17;   -25.3;    -5.4
6516123;A018689;L008663;2018JJ00;19;3;-16;     7.5;    11.6
6516264;A018689;L008664;2018JJ00;0;;0;;
6516405;A018689;L008665;2018JJ00;0;0;0;   -59.5;   -38.8
6516546;A018689;L008666;2018JJ00;0;;0;   -98.1;  -100.0
6516687;A018689;L008667;2018JJ00;;;;;
6516828;A018689;L008669;2018JJ00;18;0;-18;   -23.3;   -49.9
6516969;A018689;L008668;2018JJ00;;0;0;;   -79.1
6517110;A018689;L008670;2018JJ00;0;0;0;   -15.3;   -98.2
6517251;A018689;L008671;2018JJ00;0;1;1;     7.4;    26.6
6517392;A018689;L008675;2018JJ00;;;;;
6517533;A018689;L008677;2018JJ00;;;;;
6517674;A018689;L008678;2018JJ00;0;0;0;   -96.8;    -5.3
6517815;A018689;L008818;2018JJ00;;;;;
6517956;A018689;L008680;2018JJ00;0;1;1;     9.3;    -0.3
6518097;A018689;L008681;2018JJ00;;;;;
6518238;A018689;L008682;2018JJ00;0;0;0;   569.2;    14.2
6518379;A018689;L008684;2018JJ00;0;0;0;;   235.9
6518520;A018689;L008685;2018JJ00;0;0;0;  1034.6;    84.8
6518661;A018689;L008686;2018JJ00;;;;;
6518802;A018689;L008673;2018JJ00;6;0;-6;    14.1;     2.3
6518943;A018689;L008687;2018JJ00;;0;0;;
6519084;A018689;L008688;2018JJ00;0;0;0;    16.7;   461.4
6519225;A018689;L008689;2018JJ00;0;0;0;   224.3;   -97.6
6519366;A018689;L008690;2018JJ00;;;;;
6519507;A018689;L008694;2018JJ00;0;;0;    -8.2;
6519648;A018689;L008696;2018JJ00;;0;0;;    23.0
6519789;A018689;L008697;2018JJ00;0;1;0;   609.3;   -19.1
6519930;A018689;L008695;2018JJ00;0;0;0;   -25.7;  1164.4
6520071;A018689;L008698;2018JJ00;;0;0;;
6520212;A018689;L008699;2018JJ00;0;0;0;   -27.7;    42.2
6520353;A018689;L008700;2018JJ00;;;;;
6520494;A018689;L008705;2018JJ00;;;;;
6520635;A018689;L008703;2018JJ00;;;;;
6520776;A018689;L008702;2018JJ00;;;;;
6520917;A018689;L008704;2018JJ00;2;13;11;    -2.2;     1.8
6521058;A018689;L008708;2018JJ00;;0;0;  -100.0;   -31.0
6521199;A018689;L008710;2018JJ00;0;0;0;   -30.2;   -97.2
6521340;A018689;L008711;2018JJ00;;;;;
6521481;A018689;L008712;2018JJ00;;;;;
6521622;A018689;L008713;2018JJ00;0;1;1;   389.4;   -35.8
6521763;A018689;L008714;2018JJ00;0;0;0;;
6521904;A018689;L008715;2018JJ00;0;0;0;   374.3;    40.6
6522045;A018689;L008716;2018JJ00;0;0;0;   -35.8;   -19.3
6522186;A018689;L008603;2018JJ00;1;0;0;   -13.7;   745.9
6522327;A018689;L008717;2018JJ00;;;;;
6522468;A018689;L008718;2018JJ00;84;16;-68;    15.3;   -14.7
6522609;A018689;L008719;2018JJ00;25;6;-19;     1.1;    27.5
6522750;A018689;L008647;2018JJ00;0;1;1;  1417.6;    44.1
6522891;A018689;L008723;2018JJ00;12;3;-9;    34.3;     2.2
6523032;A018689;L008724;2018JJ00;35;3;-31;    30.7;    -5.6
6523173;A018689;L008726;2018JJ00;;0;0;  -100.0;   -89.5
6523314;A018689;L008792;2018JJ00;;;;;  -100.0
6523455;A018689;L008741;2018JJ00;;;;;
6523596;A018689;L008727;2018JJ00;;0;0;;
6523737;A018689;L008742;2018JJ00;;;;;  -100.0
6523878;A018689;L008728;2018JJ00;;;;;
6524019;A018689;L008729;2018JJ00;;;;;
6524160;A018689;L008731;2018JJ00;;0;0;;
6524301;A018689;L008732;2018JJ00;;;;;  -100.0
6524442;A018689;L008733;2018JJ00;;;;;
6524583;A018689;L008734;2018JJ00;0;0;0;   127.0;   -28.4
6524724;A018689;L008735;2018JJ00;0;0;0;  6250.4;   -51.3
6524865;A018689;L008736;2018JJ00;2;1;-1;    37.5;    18.9
6525006;A018689;L008738;2018JJ00;;0;0;;   384.2
6525147;A018689;L008739;2018JJ00;;0;0;  -100.0;
6525288;A018689;L008740;2018JJ00;2;1;-2;   -25.0;    13.4
6525429;A018689;L008743;2018JJ00;0;1;1;   345.0;   100.1
6525570;A018689;L008745;2018JJ00;5;1;-4;     5.1;    -8.9
6525711;A018689;L008744;2018JJ00;1;1;0;   -22.4;    38.0
6525852;A018689;L008730;2018JJ00;0;;0;;
6525993;A018689;L008747;2018JJ00;;0;0;;   191.8
6526134;A018689;L008787;2018JJ00;0;1;1;    46.0;   -24.2
6526275;A018689;L008788;2018JJ00;;;;;
6526416;A018689;L008789;2018JJ00;0;1;1;   -62.7;    10.9
6526557;A018689;L008786;2018JJ00;;0;0;;   -74.9
6526698;A018689;L008749;2018JJ00;61;14;-47;    -1.9;   -11.8
6526839;A018689;L008750;2018JJ00;1;;;   572.7;
6526980;A018689;L008746;2018JJ00;0;0;0;;
6527121;A018689;L008751;2018JJ00;0;0;0;   219.6;    67.2
6527262;A018689;L008752;2018JJ00;;0;0;;
6527403;A018689;L008790;2018JJ00;31;12;-19;     7.8;     4.8
6527544;A018689;L008791;2018JJ00;2;14;13;    35.1;    -5.4
6527685;A018689;L008753;2018JJ00;0;;0;   383.5;
6527826;A018689;L008755;2018JJ00;1;2;1;   -62.4;    18.0
6527967;A018689;L008754;2018JJ00;;0;0;;
6528108;A018689;L008756;2018JJ00;;0;;;  1093.5
6528249;A018689;L008757;2018JJ00;2;0;-2;   -26.4;    77.8
6528390;A018689;L008758;2018JJ00;;;;;
6528531;A018689;L008759;2018JJ00;;0;0;;   -94.6
6528672;A018689;L008760;2018JJ00;;;;;  -100.0
6528813;A018689;L008761;2018JJ00;;;;;
6528954;A018689;L008762;2018JJ00;0;;0;;  -100.0
6529095;A018689;L008765;2018JJ00;1;0;0;   -37.5;    84.1
6529236;A018689;L008766;2018JJ00;2;3;1;    26.1;    -5.8
6529377;A018689;L008767;2018JJ00;;;;;
6529518;A018689;L008768;2018JJ00;;;;;  -100.0
6529659;A018689;L008769;2018JJ00;;;;;
6529800;A018689;L008770;2018JJ00;0;0;0;   989.7;   -90.7
6529941;A018689;L008706;2018JJ00;17;1;-16;    32.7;   135.6
6530082;A018689;L008777;2018JJ00;0;2;2;   -90.0;    98.0
6530223;A018689;L008776;2018JJ00;31;63;32;    -5.2;     4.9
6530364;A018689;L008778;2018JJ00;4;34;30;   -14.4;     7.7
6530505;A018689;L008779;2018JJ00;;;;;
6530646;A018689;L008771;2018JJ00;0;0;0;   -21.8;   -28.0
6530787;A018689;L008707;2018JJ00;;0;0;; 38809.7
6530928;A018689;L008772;2018JJ00;;;;;
6531069;A018689;L008773;2018JJ00;;;;;
6531210;A018689;L008774;2018JJ00;0;0;0;   233.9;   178.9
6531351;A018689;L008780;2018JJ00;7;0;-7;     8.1;   -78.1
6531492;A018689;L008782;2018JJ00;;;;;
6531633;A018689;L008813;2018JJ00;;;;;
6531774;A018689;L008640;2018JJ00;;;;;
6531915;A018689;L008784;2018JJ00;0;0;0;   -73.4;   -53.4
6532056;A018689;L008785;2018JJ00;0;;0;;  -100.0
6532197;A018689;L008812;2018JJ00;1;0;-1;   -47.6;   318.4
6532338;A018689;L008822;2018JJ00;0;0;0;;    11.2
6532479;A018689;L008820;2018JJ00;;;;  -100.0;
6532620;A018689;L008821;2018JJ00;;;;;
6532761;A018689;L008814;2018JJ00;0;;0;   -99.9;
6532902;A018689;L008816;2018JJ00;;;;;
6533043;A018689;L008815;2018JJ00;;0;0;;   386.0
6533184;A018689;L008679;2018JJ00;;;;;
6533325;A018689;L008692;2018JJ00;;;;;
6533466;A018690;T001047;2018JJ00;9;5;-4;     2.1;    -2.4
6533607;A018690;L007935;2018JJ00;7;4;-3;    -2.0;    -4.5
6533748;A018690;L006998;2018JJ00;1;1;-1;    29.4;    13.7
6533889;A018690;L007933;2018JJ00;7;4;-3;;
6534030;A018690;L008519;2018JJ00;0;0;0;;
6534171;A018690;L008520;2018JJ00;0;0;0;;
6534312;A018690;L008524;2018JJ00;1;0;-1;;
6534453;A018690;L008531;2018JJ00;;0;0;;
6534594;A018690;L008527;2018JJ00;;0;0;;
6534735;A018690;L008533;2018JJ00;;;;;
6534876;A018690;L008534;2018JJ00;;;;;
6535017;A018690;L008535;2018JJ00;;;;;
6535158;A018690;L008536;2018JJ00;;;;;
6535299;A018690;L008537;2018JJ00;;;;;
6535440;A018690;L008538;2018JJ00;;;;;
6535581;A018690;L008539;2018JJ00;;;;;
6535722;A018690;L008540;2018JJ00;;;;;
6535863;A018690;L008532;2018JJ00;;;;;
6536004;A018690;L008541;2018JJ00;;;;;
6536145;A018690;L008542;2018JJ00;;0;0;;
6536286;A018690;L008543;2018JJ00;;0;0;;
6536427;A018690;L008544;2018JJ00;;;;;  -100.0
6536568;A018690;L008545;2018JJ00;;0;0;  -100.0;   -73.4
6536709;A018690;L008709;2018JJ00;0;0;0;    83.5;    11.9
6536850;A018690;L008546;2018JJ00;;;;;  -100.0
6536991;A018690;L008547;2018JJ00;;0;0;;   130.8
6537132;A018690;L008548;2018JJ00;;;;;
6537273;A018690;L008549;2018JJ00;;;;;
6537414;A018690;L008550;2018JJ00;;;;;  -100.0
6537555;A018690;L008783;2018JJ00;;;;;
6537696;A018690;L008552;2018JJ00;0;2;2;    -3.6;    -9.8
6537837;A018690;L008553;2018JJ00;;;;;
6537978;A018690;L008554;2018JJ00;;;;;  -100.0
6538119;A018690;L008555;2018JJ00;;;;;
6538260;A018690;L006997;2018JJ00;;;;;
6538401;A018690;L008557;2018JJ00;;0;0;;   -74.6
6538542;A018690;L008794;2018JJ00;;0;0;;   238.8
6538683;A018690;L008559;2018JJ00;;;;;  -100.0
6538824;A018690;L008560;2018JJ00;;;;;
6538965;A018690;L008561;2018JJ00;;;;;
6539106;A018690;L008562;2018JJ00;;0;0;;   -96.2
6539247;A018690;L008564;2018JJ00;;;;;
6539388;A018690;L008565;2018JJ00;;;;;
6539529;A018690;L008566;2018JJ00;;;;;
6539670;A018690;L008567;2018JJ00;0;0;0;    29.5;   -42.4
6539811;A018690;L008568;2018JJ00;;;;;  -100.0
6539952;A018690;L008569;2018JJ00;;;;;
6540093;A018690;L008570;2018JJ00;;;;;
6540234;A018690;L008645;2018JJ00;;;;;
6540375;A018690;L008571;2018JJ00;0;0;0;   641.2;   -66.5
6540516;A018690;L008644;2018JJ00;;;;;
6540657;A018690;L008572;2018JJ00;;;;;
6540798;A018690;L008573;2018JJ00;;;;;
6540939;A018690;L008817;2018JJ00;;;;;
6541080;A018690;L008763;2018JJ00;;;;;
6541221;A018690;L008574;2018JJ00;0;0;0;;    34.8
6541362;A018690;L008575;2018JJ00;1;0;-1;    31.4; 16947.2
6541503;A018690;L008577;2018JJ00;;;;;
6541644;A018690;L008578;2018JJ00;;;;;
6541785;A018690;L008579;2018JJ00;;0;0;;
6541926;A018690;L008580;2018JJ00;;;;;
6542067;A018690;L008581;2018JJ00;;;;;
6542208;A018690;L008582;2018JJ00;;;;;
6542349;A018690;L008583;2018JJ00;;;;;
6542490;A018690;L008584;2018JJ00;;;;;
6542631;A018690;L008654;2018JJ00;0;0;0;    28.4;   -35.1
6542772;A018690;L008585;2018JJ00;;;;;
6542913;A018690;L008586;2018JJ00;;0;0;;  4520.0
6543054;A018690;L008587;2018JJ00;0;0;0;  3800.0;   645.2
6543195;A018690;L008764;2018JJ00;0;0;0;    13.2;   -35.1
6543336;A018690;L008588;2018JJ00;0;0;0;     7.0;   -25.8
6543477;A018690;L008589;2018JJ00;;;;;
6543618;A018690;L008590;2018JJ00;;;;;
6543759;A018690;L008591;2018JJ00;;;;;
6543900;A018690;L008593;2018JJ00;;0;0;;
6544041;A018690;L008594;2018JJ00;;0;0;;
6544182;A018690;L008595;2018JJ00;;;;;
6544323;A018690;L008596;2018JJ00;;;;;
6544464;A018690;L008597;2018JJ00;;;;;
6544605;A018690;L008598;2018JJ00;0;0;0;   304.0;    28.9
6544746;A018690;L008599;2018JJ00;;;;;
6544887;A018690;L008601;2018JJ00;;;;;
6545028;A018690;L008600;2018JJ00;;;;;  -100.0
6545169;A018690;L008602;2018JJ00;;;;;
6545310;A018690;L008604;2018JJ00;0;0;0;   -82.3;   -55.1
6545451;A018690;L008605;2018JJ00;0;0;0;   166.5;    48.6
6545592;A018690;L008608;2018JJ00;;0;0;;   -54.5
6545733;A018690;L008607;2018JJ00;;;;;
6545874;A018690;L008609;2018JJ00;;0;0;;
6546015;A018690;L008610;2018JJ00;;0;0;;    44.5
6546156;A018690;L008611;2018JJ00;;;;;  -100.0
6546297;A018690;L008592;2018JJ00;1;1;0;    10.2;    56.1
6546438;A018690;L008612;2018JJ00;;;;;
6546579;A018690;L008613;2018JJ00;;;;;
6546720;A018690;L008615;2018JJ00;0;0;0;   142.9;   -52.5
6546861;A018690;L008616;2018JJ00;;;;;
6547002;A018690;L008614;2018JJ00;;;;;
6547143;A018690;L008618;2018JJ00;;;;;
6547284;A018690;L008619;2018JJ00;;;;;
6547425;A018690;L008621;2018JJ00;;;;;
6547566;A018690;L008622;2018JJ00;;;;;
6547707;A018690;L008623;2018JJ00;;0;0;;    40.2
6547848;A018690;L008624;2018JJ00;;;;;
6547989;A018690;L008625;2018JJ00;;;;;
6548130;A018690;L008626;2018JJ00;;;;;
6548271;A018690;L008628;2018JJ00;0;0;0;   292.2;
6548412;A018690;L008627;2018JJ00;0;0;0;   141.5;    74.9
6548553;A018690;L008630;2018JJ00;;0;0;;   -17.2
6548694;A018690;L008631;2018JJ00;0;0;0;   258.4;   -69.6
6548835;A018690;L008632;2018JJ00;;;;;
6548976;A018690;L008634;2018JJ00;;;;;
6549117;A018690;L008633;2018JJ00;;;;;  -100.0
6549258;A018690;L008629;2018JJ00;0;0;0;   128.9;   -33.5
6549399;A018690;L008635;2018JJ00;;;;  -100.0;  -100.0
6549540;A018690;L008636;2018JJ00;0;0;0;   375.9;    -1.7
6549681;A018690;L008637;2018JJ00;;;;;  -100.0
6549822;A018690;L008638;2018JJ00;;;;;
6549963;A018690;L008639;2018JJ00;0;;0;   -36.2;  -100.0
6550104;A018690;L008643;2018JJ00;;0;0;;
6550245;A018690;L008648;2018JJ00;;;;;  -100.0
6550386;A018690;L008649;2018JJ00;;;;;  -100.0
6550527;A018690;L008651;2018JJ00;;;;;
6550668;A018690;L008653;2018JJ00;;;;;
6550809;A018690;L008652;2018JJ00;;0;0;;
6550950;A018690;L008650;2018JJ00;;;;;
6551091;A018690;L008655;2018JJ00;;;;;
6551232;A018690;L008657;2018JJ00;0;0;0;    91.4;   259.8
6551373;A018690;L008658;2018JJ00;;;;;  -100.0
6551514;A018690;L008656;2018JJ00;;;;;
6551655;A018690;L008659;2018JJ00;;;;;
6551796;A018690;L008660;2018JJ00;;;;;
6551937;A018690;L008661;2018JJ00;;0;0;;   193.5
6552078;A018690;L008662;2018JJ00;0;0;0;   -41.3;   -55.4
6552219;A018690;L008663;2018JJ00;0;0;0;   374.3;   -30.3
6552360;A018690;L008664;2018JJ00;;;;;
6552501;A018690;L008665;2018JJ00;;;;;
6552642;A018690;L008666;2018JJ00;;;;;
6552783;A018690;L008667;2018JJ00;;;;;
6552924;A018690;L008669;2018JJ00;;0;0;;   -14.5
6553065;A018690;L008668;2018JJ00;;;;;
6553206;A018690;L008670;2018JJ00;;;;;
6553347;A018690;L008671;2018JJ00;0;0;0;   -52.7;    -0.1
6553488;A018690;L008675;2018JJ00;;;;;
6553629;A018690;L008677;2018JJ00;;;;;
6553770;A018690;L008678;2018JJ00;;0;0;;
6553911;A018690;L008818;2018JJ00;;;;;
6554052;A018690;L008680;2018JJ00;;0;0;;   177.3
6554193;A018690;L008681;2018JJ00;;;;;
6554334;A018690;L008682;2018JJ00;;0;0;;
6554475;A018690;L008684;2018JJ00;;;;;
6554616;A018690;L008685;2018JJ00;0;;0;;
6554757;A018690;L008686;2018JJ00;;;;;
6554898;A018690;L008673;2018JJ00;;0;0;;  7550.0
6555039;A018690;L008687;2018JJ00;;;;;
6555180;A018690;L008688;2018JJ00;;0;0;;
6555321;A018690;L008689;2018JJ00;;;;;  -100.0
6555462;A018690;L008690;2018JJ00;;;;;
6555603;A018690;L008694;2018JJ00;;;;;
6555744;A018690;L008696;2018JJ00;;;;;  -100.0
6555885;A018690;L008697;2018JJ00;;0;0;  -100.0;    82.5
6556026;A018690;L008695;2018JJ00;;;;;
6556167;A018690;L008698;2018JJ00;;;;;
6556308;A018690;L008699;2018JJ00;;0;0;;    -0.3
6556449;A018690;L008700;2018JJ00;;;;;
6556590;A018690;L008705;2018JJ00;;;;;
6556731;A018690;L008703;2018JJ00;;;;;
6556872;A018690;L008702;2018JJ00;;;;;
6557013;A018690;L008704;2018JJ00;0;0;0;   -20.6;    60.1
6557154;A018690;L008708;2018JJ00;;;;;
6557295;A018690;L008710;2018JJ00;;;;;  -100.0
6557436;A018690;L008711;2018JJ00;;;;;
6557577;A018690;L008712;2018JJ00;;;;;
6557718;A018690;L008713;2018JJ00;;;;;
6557859;A018690;L008714;2018JJ00;;;;;
6558000;A018690;L008715;2018JJ00;;;;;
6558141;A018690;L008716;2018JJ00;;0;0;;
6558282;A018690;L008603;2018JJ00;0;0;0;;
6558423;A018690;L008717;2018JJ00;;;;;
6558564;A018690;L008718;2018JJ00;0;0;0;   -76.8;    -9.1
6558705;A018690;L008719;2018JJ00;5;0;-5;   -17.3;   -67.7
6558846;A018690;L008647;2018JJ00;;0;0;;   219.0
6558987;A018690;L008723;2018JJ00;0;0;0;   283.8;   -94.0
6559128;A018690;L008724;2018JJ00;0;0;0;;   603.9
6559269;A018690;L008726;2018JJ00;;;;;
6559410;A018690;L008792;2018JJ00;;;;;
6559551;A018690;L008741;2018JJ00;;;;;
6559692;A018690;L008727;2018JJ00;;;;;
6559833;A018690;L008742;2018JJ00;;;;;
6559974;A018690;L008728;2018JJ00;;;;;
6560115;A018690;L008729;2018JJ00;;;;;
6560256;A018690;L008731;2018JJ00;;;;;
6560397;A018690;L008732;2018JJ00;;;;;
6560538;A018690;L008733;2018JJ00;;;;;
6560679;A018690;L008734;2018JJ00;;0;0;;   304.8
6560820;A018690;L008735;2018JJ00;;0;0;;   -56.4
6560961;A018690;L008736;2018JJ00;;;;;  -100.0
6561102;A018690;L008738;2018JJ00;;0;0;;
6561243;A018690;L008739;2018JJ00;;;;;
6561384;A018690;L008740;2018JJ00;0;0;0;;   -65.6
6561525;A018690;L008743;2018JJ00;;;;;
6561666;A018690;L008745;2018JJ00;0;0;0;    13.0;    59.4
6561807;A018690;L008744;2018JJ00;0;0;0;    31.6;   -50.1
6561948;A018690;L008730;2018JJ00;;;;;
6562089;A018690;L008747;2018JJ00;;;;;  -100.0
6562230;A018690;L008787;2018JJ00;0;0;0;   -86.5;
6562371;A018690;L008788;2018JJ00;;;;;
6562512;A018690;L008789;2018JJ00;;0;0;;   -52.1
6562653;A018690;L008786;2018JJ00;;;;;
6562794;A018690;L008749;2018JJ00;0;0;0;    27.3;   -50.7
6562935;A018690;L008750;2018JJ00;;;;;
6563076;A018690;L008746;2018JJ00;;;;;
6563217;A018690;L008751;2018JJ00;;0;0;;    49.1
6563358;A018690;L008752;2018JJ00;;;;;
6563499;A018690;L008790;2018JJ00;0;0;0;   -35.5;   -40.3
6563640;A018690;L008791;2018JJ00;0;0;0;  2332.0;   -34.3
6563781;A018690;L008753;2018JJ00;;;;;
6563922;A018690;L008755;2018JJ00;0;;0;   698.7;
6564063;A018690;L008754;2018JJ00;;;;;
6564204;A018690;L008756;2018JJ00;;;;;
6564345;A018690;L008757;2018JJ00;0;;0;;  -100.0
6564486;A018690;L008758;2018JJ00;;;;;
6564627;A018690;L008759;2018JJ00;;;;;
6564768;A018690;L008760;2018JJ00;;;;;
6564909;A018690;L008761;2018JJ00;;;;;
6565050;A018690;L008762;2018JJ00;;;;;
6565191;A018690;L008765;2018JJ00;;;;;
6565332;A018690;L008766;2018JJ00;0;0;0;  4180.7;   -76.4
6565473;A018690;L008767;2018JJ00;;;;;
6565614;A018690;L008768;2018JJ00;;;;;
6565755;A018690;L008769;2018JJ00;;;;;
6565896;A018690;L008770;2018JJ00;;;;;
6566037;A018690;L008706;2018JJ00;;;;;  -100.0
6566178;A018690;L008777;2018JJ00;;0;0;  -100.0;
6566319;A018690;L008776;2018JJ00;0;0;0;   374.7;   -81.4
6566460;A018690;L008778;2018JJ00;0;0;0;   -46.1;    -8.1
6566601;A018690;L008779;2018JJ00;;;;;
6566742;A018690;L008771;2018JJ00;;;;;  -100.0
6566883;A018690;L008707;2018JJ00;;;;;
6567024;A018690;L008772;2018JJ00;;;;;
6567165;A018690;L008773;2018JJ00;;;;;
6567306;A018690;L008774;2018JJ00;;;;;  -100.0
6567447;A018690;L008780;2018JJ00;;0;0;;   -71.5
6567588;A018690;L008782;2018JJ00;;;;;
6567729;A018690;L008813;2018JJ00;;;;;
6567870;A018690;L008640;2018JJ00;;;;;
6568011;A018690;L008784;2018JJ00;;;;;
6568152;A018690;L008785;2018JJ00;;;;;
6568293;A018690;L008812;2018JJ00;0;;0;   155.2;  -100.0
6568434;A018690;L008822;2018JJ00;;;;;
6568575;A018690;L008820;2018JJ00;;;;;
6568716;A018690;L008821;2018JJ00;;;;;
6568857;A018690;L008814;2018JJ00;;;;;
6568998;A018690;L008816;2018JJ00;;;;;
6569139;A018690;L008815;2018JJ00;;0;0;;   -86.0
6569280;A018690;L008679;2018JJ00;;;;;
6569421;A018690;L008692;2018JJ00;;;;;
6569562;A018691;T001047;2018JJ00;930;227;-703;     5.8;    10.5
6569703;A018691;L007935;2018JJ00;784;184;-600;     4.1;     8.0
6569844;A018691;L006998;2018JJ00;145;43;-103;    15.5;    23.1
6569985;A018691;L007933;2018JJ00;838;205;-633;;
6570126;A018691;L008519;2018JJ00;17;1;-15;;
6570267;A018691;L008520;2018JJ00;36;15;-21;;
6570408;A018691;L008524;2018JJ00;38;3;-35;;
6570549;A018691;L008531;2018JJ00;1;2;2;;
6570690;A018691;L008527;2018JJ00;0;0;0;;
6570831;A018691;L008533;2018JJ00;;;;;
6570972;A018691;L008534;2018JJ00;;0;0;;  2343.6
6571113;A018691;L008535;2018JJ00;;0;0;;    72.2
6571254;A018691;L008536;2018JJ00;;;;;
6571395;A018691;L008537;2018JJ00;;;;;
6571536;A018691;L008538;2018JJ00;;0;0;;    56.4
6571677;A018691;L008539;2018JJ00;;0;0;;
6571818;A018691;L008540;2018JJ00;;;;;
6571959;A018691;L008532;2018JJ00;;;;;
6572100;A018691;L008541;2018JJ00;;;;;
6572241;A018691;L008542;2018JJ00;;0;0;;
6572382;A018691;L008543;2018JJ00;;0;0;;   -77.1
6572523;A018691;L008544;2018JJ00;;0;0;;   -30.0
6572664;A018691;L008545;2018JJ00;1;2;2;   -36.7;    46.7
6572805;A018691;L008709;2018JJ00;19;3;-16;     3.0;    14.5
6572946;A018691;L008546;2018JJ00;;0;0;;   307.0
6573087;A018691;L008547;2018JJ00;;0;0;;   -89.6
6573228;A018691;L008548;2018JJ00;0;0;0;;   -93.6
6573369;A018691;L008549;2018JJ00;;0;0;;
6573510;A018691;L008550;2018JJ00;;;;;
6573651;A018691;L008783;2018JJ00;2;0;-1;   141.7;   205.1
6573792;A018691;L008552;2018JJ00;192;70;-122;     3.5;    25.5
6573933;A018691;L008553;2018JJ00;;;;;
6574074;A018691;L008554;2018JJ00;;;;;
6574215;A018691;L008555;2018JJ00;;;;;
6574356;A018691;L006997;2018JJ00;;;;;
6574497;A018691;L008557;2018JJ00;;;;;
6574638;A018691;L008794;2018JJ00;;0;0;;     0.3
6574779;A018691;L008559;2018JJ00;5;0;-5;    25.7;   -34.1
6574920;A018691;L008560;2018JJ00;;;;;
6575061;A018691;L008561;2018JJ00;;;;;
6575202;A018691;L008562;2018JJ00;12;0;-12;    19.8;   138.3
6575343;A018691;L008564;2018JJ00;;;;;
6575484;A018691;L008565;2018JJ00;;;;;
6575625;A018691;L008566;2018JJ00;;;;;
6575766;A018691;L008567;2018JJ00;1;0;0;   -56.9;   -34.3
6575907;A018691;L008568;2018JJ00;;;;;
6576048;A018691;L008569;2018JJ00;;;;;
6576189;A018691;L008570;2018JJ00;;;;;
6576330;A018691;L008645;2018JJ00;;;;;
6576471;A018691;L008571;2018JJ00;1;1;0;   102.6;     6.0
6576612;A018691;L008644;2018JJ00;;;;;
6576753;A018691;L008572;2018JJ00;;;;;
6576894;A018691;L008573;2018JJ00;;;;;  -100.0
6577035;A018691;L008817;2018JJ00;;;;;
6577176;A018691;L008763;2018JJ00;;;;;
6577317;A018691;L008574;2018JJ00;22;0;-22;    41.3;   -76.1
6577458;A018691;L008575;2018JJ00;21;0;-20;     1.4;   -73.4
6577599;A018691;L008577;2018JJ00;;;;;
6577740;A018691;L008578;2018JJ00;;;;;
6577881;A018691;L008579;2018JJ00;;0;0;;   -86.7
6578022;A018691;L008580;2018JJ00;;;;;
